Date,MSFT,NVDA,AAPL,AMZN,META,AVGO,GOOGL,GOOG,COST,TSLA,NFLX,AMD,QCOM,PEP,TMUS,LIN,ADBE,AMAT,CSCO,TXN,AMGN,INTU,CMCSA,MU,ISRG,HON,LRCX,INTC,BKNG,VRTX,ADI,REGN,KLAC,ADP,PANW,PDD,SBUX,MDLZ,ASML,SNPS,CRWD,GILD,MELI,CDNS,PYPL,NXPI,CTAS,MAR,CSX,MRVL,ROP,ORLY,MRNA,PCAR,MNST,CPRT,MCHP,ROST,KDP,AZN,ADSK,AEP,FTNT,DXCM,WDAY,PAYX,IDXX,TTD,KHC,CHTR,LULU,VRSK,ODFL,EA,FAST,EXC,FANG,DDOG,CCEP,CTSH,BIIB,BKR,ON,CSGP,XEL,CDW,ANSS,TTWO,ZS,TEAM,DLTR,WBD,ILMN,MDB,WBA,SIRI
2020-02-01,-0.04828749199681903,0.14228338370229388,-0.11679745161890331,-0.06221372013363058,-0.04675349394996309,-0.10663252667519785,-0.06527873720973099,-0.0661679387296582,-0.07979840908492308,0.02677646887053875,0.06937321480036673,-0.03234043527156749,-0.08217068337247646,-0.07034249495925227,0.13852772776068356,-0.05966643028829166,-0.01714421393208987,0.0022416820254247405,-0.12500460408934744,-0.047123707611107846,-0.07553836471747466,-0.049977572851247154,-0.05948208903986463,-0.009983100558444646,-0.046125302682298086,-0.06379182407722972,-0.016028876125422142,-0.13155017576750871,-0.07368829740569705,-0.013301053652804873,-0.006377999983530169,0.31552939608355635,-0.07258330712806427,-0.09714664714870247,-0.21364682806419966,0.01589998691608696,-0.0754448036900357,-0.07981883002544055,-0.014074251705376906,-0.06494476434009178,-0.023735484683544028,0.09746827611643916,-0.07084460136217952,-0.08279019789449449,-0.05180438631572393,-0.10381545717718743,-0.043839949266329725,-0.11466511361313703,-0.077154850418101,-0.11397662819469256,-0.07718925568997337,-0.09204630465650443,0.26426133670450147,-0.09850447128058126,-0.06291289373433095,-0.16735655313186049,-0.06945007212298371,-0.030394670022561576,-0.017693628308503406,-0.10061596825269348,-0.03032766591616831,-0.14354245210520133,-0.11529125300616971,0.14641744548286595,-0.06163681190408654,-0.09024122240046173,-0.06088341634708849,0.06712984482721485,-0.151712371514789,-0.04694084086404149,-0.09181668316796654,-0.0453003930441217,-0.0123837151145344,-0.060692932886703965,-0.012042091471336391,-0.09413742840802686,-0.16666663530087789,-0.022938705466235887,-0.03136276902992308,-0.007331338837037293,0.14707088579978578,-0.2511247525140472,-0.19395247711037422,0.02235867324089824,-0.09929188619099005,-0.12441523735633775,-0.11715811505860618,-0.13767647718826936,-0.07309678129733299,-0.013877505347842267,-0.046399459396891385,-0.12166778667446465,-0.0841176036142609,-0.06961139288136686,-0.10009842830829574,-0.1032533178644579
2020-03-01,-0.02388283622916343,-0.023373068331863922,-0.06755410330295553,0.035020571318223226,-0.13337142752837328,-0.13029139877442975,-0.13238750488060302,-0.13179723970100332,0.01633055705735953,-0.2155570713684315,0.017532453302184337,0.0,-0.13601543691565077,-0.09035812227238516,-0.06943218510544058,-0.09428829099910974,-0.07788596796220182,-0.20914685707758462,-0.015526965778601909,-0.12449618736994073,0.022225706104269882,-0.13485040839110318,-0.14964147082425894,-0.19977172703756163,-0.07257092310760116,-0.17053637862457938,-0.1820878310121089,-0.020415834366834362,-0.20660986995399888,0.062134527718578525,-0.17343744534993533,0.09834221944895782,-0.06024470410787386,-0.11671184161110293,-0.11190557452848449,0.006987143894053416,-0.1578939911448991,-0.05151506711305254,-0.05446107921337873,-0.0662654960849085,-0.06639837567067419,0.07785460535284039,-0.20688933438858237,-0.001511921303959718,-0.11343643154297955,-0.2705602165913247,-0.3506035033131587,-0.3942745591902983,-0.18383931858285696,0.062441158226620885,-0.11342067677091772,-0.18352683120986824,0.15503279639226442,-0.08235386035925929,-0.0985419250266818,-0.188920526511287,-0.2500570028124397,-0.200496436348513,-0.12948342952219427,0.04041249578552075,-0.18220870646273013,-0.09778950163326006,-0.008720429065592672,-0.02438409777655115,-0.24836940132350294,-0.1879195746871306,-0.04821024430670173,-0.3281114367012915,-0.0012111567623076525,-0.11529495776505172,-0.12814498018062936,-0.1014120638974354,0.015944281928589543,-0.011837889731596163,-0.08679148982683882,-0.13959673834946995,-0.5774192827176342,-0.2031008122643485,-0.26354017496079674,-0.23490338722109383,0.02590871900792102,-0.3474208001873045,-0.3333333503693162,-0.12040326683760305,-0.03241326243394815,-0.181094280982655,-0.04013378389991429,0.10355412082055881,0.17060970658822927,-0.05311818329472151,-0.1151390786359675,-0.24357976821187632,0.028042237787139657,-0.10465578173027668,0.008521492208985348,-0.21941061105573612
2020-04-01,0.13632631592064692,0.10880131655699965,0.15537372525613158,0.2689001176660717,0.22727821770672207,0.16506548126764775,0.1589998772058574,0.15982839830558082,0.06267290943790149,0.492137319488021,0.11810920400403635,0.15193491462098496,0.1721477235863651,0.10893626603959072,0.04648390930626256,0.06853259522042987,0.11123688254261,0.08424271928393523,0.07809704001479933,0.16151288089314275,0.17999321346766406,0.17308714780581713,0.10167146469332056,0.13861142470604793,0.031643105379279834,0.06061766192948981,0.07004768991710875,0.10827817060683143,0.10053372314014775,0.055683967934162526,0.2225318478295366,0.0769829316186641,0.1415751560164591,0.07987579584205684,0.19852407785751747,0.3166805504852914,0.16717372739122793,0.033305964728227666,0.10239261739889982,0.21997052028812436,0.21515810508751,0.13405909083619694,0.19429781366887466,0.22849782145206876,0.2847295043292073,0.2055665973789238,0.28062548956723976,0.21561317954756376,0.15584640693741592,0.1816172529117035,0.093710802916664,0.2833084603995253,0.5355592823682149,0.13250433294336839,0.09864918623066465,0.16914776029046918,0.2939530733737272,0.05371215848350763,0.09023492617317763,0.17062206885011255,0.19878281592583513,0.039134761779903826,0.0649402556058416,0.24484727553508323,0.18184604863923526,0.08900194593099076,0.14597093712231368,0.51595857910625,0.2470324602215952,0.13504163039450368,0.17900286008708988,0.098454347116393,0.10943784127050482,0.14066086654087728,0.15904032259224188,0.0073350046344307085,0.6719446131811793,0.2540300029442508,0.05622183560963179,0.24854741138809167,-0.06179283775467481,0.328571542239368,0.2901929082352923,0.10396613916209829,0.06088999709671605,0.18794903560235854,0.1262958024579206,0.020571641757443082,0.10220179359717552,0.1328137237060738,0.08438814271443196,0.1532921533111875,0.1680946268412562,0.18741770071024777,-0.05377048389694694,0.1963560329598144
2020-05-01,0.022543305314350226,0.21465696373804022,0.08216517456740213,-0.012784941240091774,0.09955538330486924,0.07234375208865673,0.0644687863523985,0.05951091302608402,0.020378872665254733,0.06793886833783369,-0.00028580472893435793,0.02691353051801526,0.028092386458692387,-0.005593700834961135,0.13940771614339376,0.09973371674028919,0.09320209843290628,0.1308375910696351,0.13906062867791213,0.02300335498821049,-0.03979613302905749,0.07834005012221334,0.05235179891914932,0.00041760917328947933,0.13535469874405304,0.02783664049734247,0.07203865768822504,0.049183031945222666,0.10728987349385921,0.1463375595279568,0.030565596147823726,0.16530385614329024,0.07233843252632055,-0.0013636546668976957,0.19724184054491833,0.409570081836677,0.01642142898406207,0.013218946303800605,0.1482107875096541,0.15141299188036617,0.297812486045854,-0.0734523595649339,0.45956362128601946,0.12523115994166178,0.26024385777915393,-0.034849813362113014,0.11779307667142414,-0.026830878858880247,0.08077915076616593,0.2232871760996098,0.15663538257816056,0.07998134852561178,0.3372471788535554,0.06687858153941706,0.1634040133379242,0.1158407028909414,0.09449424792657823,0.06129591033220394,0.061909902104415826,0.044376552300151584,0.12424517390762624,0.025749084254190757,0.2919992444251125,0.1286097368186736,0.19187784243291928,0.054874654876038376,0.11268010839896281,0.06487117215044069,0.004615835214887509,0.09847947000735835,0.34284952497220234,0.12988240065297685,0.17757597522273239,0.07544195272337562,0.14710890924855535,0.03317147354077954,-0.022048884226923082,0.5795655658294425,-0.048940476028451196,-0.08652206657903605,0.03456527382595542,0.1835125612506805,0.027414364795832924,0.013173787580442742,0.023127796860032968,0.0009928228177777942,0.08085404466035606,0.12490701971087592,0.46228374568230657,0.19171648662591578,0.2284423872966892,-0.029884035415431498,0.1379807202523442,0.4316289003884295,-0.00808516310818419,-0.01522827769051005
2020-06-01,0.11365228357402013,0.07010889125085518,0.15049183210044337,0.12956672853391127,0.008796566580457466,0.08356487783423239,-0.010791727617387448,-0.010714431565954197,-0.01705194280498412,0.2931856328270819,0.08412550123737494,-0.022118933895620696,0.12771998721856415,0.005397127893826736,0.04108366074505354,0.04828509928541469,0.12599583726347796,0.0802899943748352,-0.024675844937420477,0.07766752153651257,0.033767758070687215,0.020219373709844612,-0.01565672511985694,0.07534986820684364,-0.01758534423901481,-0.0013299425983298585,0.18193421595206138,-0.04389061780179693,-0.028717514981574377,0.008160877112271425,0.0916922170211687,0.01768905027439982,0.11059193238164489,0.016383482774509073,-0.02380246603229874,0.2836846539875193,-0.051085041765968064,-0.018994460326386076,0.11690082368938537,0.07788400891421632,0.1421250848868998,-0.01143505083979135,0.1574553985839373,0.05115563722325467,0.12399201278505645,0.18668051177527678,0.07420539726373865,-0.031299586817622016,-0.022251447321856355,0.07480062929191322,-0.014068088585119098,0.010617446306790734,0.04406502576378313,0.01808323824812752,-0.03601729711286161,-0.06846406520157933,0.10134912237921934,-0.12087463377781604,0.017192055218640867,-0.031318762853910775,0.13694266037612146,-0.057435307054111484,-0.013864930942881104,0.07160793135977017,0.021425110895123556,0.05860917752212802,0.06889406385295294,0.3047246548562794,0.06027077305388562,-0.062426454880658344,0.03968678247211099,-0.014361698463519645,-0.008767259458897336,0.07462569799250529,0.03829363417774845,-0.04244910595161844,-0.008753743176322715,0.22000843333421471,0.0015914611817919866,0.076532521924076,-0.1287570712704561,-0.05682801494517009,0.20194056821871342,0.08201889483202618,-0.03890507365808171,0.05117282291392988,0.030848095358049887,0.02496885658362924,0.11632178701287055,-0.027145162959829494,-0.05302955242419771,-0.029885039932426416,0.020107474331357844,-0.02485892144796975,-0.0016176304924829799,0.010912869076228793
2020-07-01,0.0073706654257186255,0.11811686467336369,0.1651318755408817,0.1471136218500213,0.11714442203310105,0.01395171755648561,0.04929310270161258,0.049058841735158065,0.07361240190719953,0.3250108843981532,0.07436707916321583,0.47177341583114574,0.16683926232925783,0.048907710800578874,0.031012808450274543,0.16102784977954565,0.020697916005047112,0.06418531662689486,0.009862684696431367,0.004567952544174414,0.037352633347286224,0.034369801387649,0.10452297676340216,-0.028338345161206924,0.2028850768380719,0.03305897782024836,0.17064155659781655,-0.2022396631543898,0.04382860169635139,-0.06307050295399563,-0.06351911197360516,0.013501134579553709,0.027509320267093518,-0.10209092509756457,0.11429442714014293,0.06943158164181296,0.03995082960934626,0.09148446556021272,-0.038882575046225054,0.021641031901041607,0.12872665185823196,-0.08826463008973184,0.14085432995006575,0.1384952171980356,0.1253516164394166,0.03438873418378652,0.1333160837734595,-0.02216247847197428,0.022942224614665996,0.04021695564705019,0.11381533735378446,0.13211750819607593,0.15402584536152175,0.13667317967701242,0.1321408497177663,0.119851131971489,-0.03399503628220024,0.05197084336375202,0.07711252940878333,0.05464185327942861,-0.011538984645903416,0.09090879849688016,0.007503437416782832,0.07434636187028043,-0.03437234425932445,-0.05056120614185011,0.20471891079533444,0.11025826015652562,0.07808115756271183,0.13716569344170648,0.04352420161925763,0.11059765783523146,0.07994002239792053,0.07247242948005828,0.09803915732902535,0.06392938072163412,-0.04686726851911893,0.07947100522870199,0.09030736221887325,0.20239329429501418,0.026686656603260417,0.006497835587723433,0.0393542229392263,0.19571666623366846,0.11198705930859187,0.0006024481696369488,0.06468307821121577,0.17518088174521096,0.18584480459831632,-0.020081046708720685,0.007229155877634286,0.0,0.03188874676376474,0.012105706183160203,-0.03963188080368785,0.00170378754139211
2020-08-01,0.10009271391658547,0.2599919926547971,0.21437957643625416,0.09046103369298208,0.15583242311914147,0.09597462874665164,0.09515115115115114,0.10197173784055513,0.07027863171910997,0.7414521252787116,0.08321058801644488,0.17293038017401874,0.12773398233438593,0.01743401667159583,0.0866084412474164,0.018889513127500646,0.15545104020899658,-0.04243756675311727,-0.0965479420238674,0.1221366588630548,0.035353879411337275,0.12929061013498155,0.04696280193066782,-0.09089118192396406,0.06623481959827471,0.10832149216047204,-0.10822983478814241,0.06746276597349365,0.14939864827316862,0.02617645263671875,0.017675229504170442,-0.019206756384202772,0.02657266741701836,0.04649762088945808,0.005822123784188227,-0.031154689708877914,0.10375043304096598,0.05280218012788773,0.05784226167720674,0.11083225427046184,0.11068910553434397,-0.03998272050676255,0.03909762488132107,0.01519454152960531,0.0411587278215646,0.07002470376707426,0.10391859714469498,0.22760344522827736,0.07176914465074136,0.06501581844378745,-0.010872593733418201,-0.02461351518667898,-0.1242914881798437,0.008932613848603888,0.06855245952206812,0.10798927286674775,0.07834462364220807,0.01572443192509887,-0.01966680191899184,0.003944061525525289,0.0392082415921442,-0.09265651985996504,-0.04548081804431803,-0.023258494475984937,0.3249503047751694,0.07245543511256769,-0.016819616446024477,0.06642739299521438,0.019196984253037952,0.061396526468211254,0.1538131320161069,-0.01081040933194255,0.10589665058291442,-0.015181375453211743,0.04439902473101598,-0.04403006598645853,-0.022579148677129735,-0.10984442245418746,-0.00024295799616613767,-0.02136973551686694,0.04714409731673297,-0.07811494350588932,0.03737866230606035,-0.0013650597496456252,0.006228332113164647,-0.022365665049341565,0.0914681362003611,0.04371416889512392,0.10388902272072942,0.08553637776634115,0.03128010944483095,0.04597153060747616,-0.06526062958555234,0.020604160917477632,-0.06607712496274043,-0.0017008895869047302
2020-09-01,-0.06514228528960053,0.011663989395905183,-0.10090799084247926,-0.08757859185260553,-0.10675313457453817,0.04946016720660196,-0.10059964117526066,-0.10071101067726573,0.021112487987815287,-0.13908741409927106,-0.055763273123796475,-0.09722530126321838,-0.011922746587785582,-0.010423889762345206,-0.019883400664803097,-0.04648831950015797,-0.044722377369140975,-0.03169561473020355,-0.06703015770662879,0.004502318935548866,0.010036570319709837,-0.05553146391880892,0.03235859372287586,0.03186116807270545,-0.029144509175223043,-5.5633412368694124e-05,-0.013647002786588591,0.023192511778999503,-0.10456699776970313,-0.025078819584605783,0.003967229165660724,-0.09702702577638345,-0.051506123313961094,0.0028758049324519863,-0.04918216597752845,-0.16629188789679883,0.022698783871587747,-0.016603836089324364,-0.013122100645208357,-0.03307730331348768,0.09218168820358974,-0.05333340014531607,-0.07368708261251933,-0.03858990413281904,-0.03482904198887782,-0.007554130006984572,-0.0012303577590889736,-0.10037895830095311,0.019303604817677344,0.02372381298369608,-0.07509536363301428,-0.009771746371224466,0.09030668308630596,-0.0029224323384619,-0.043644212204520194,0.017808787966705042,-0.060064249794569036,0.02459374052173091,-0.07475703376223963,-0.01360548751742563,-0.059788370467504626,0.045359400839110275,-0.10756761255321745,-0.0309818588240105,-0.10254057462188015,0.04315378105501,0.005242131145519746,0.07787237067855557,-0.13546879172216675,0.014181123944766227,-0.1232465106493078,-0.007285617257195343,-0.1051538660713357,-0.06496023429874542,-0.07715929872641991,-0.021475215603100284,-0.2203217882114653,0.22274087289767053,-0.05709409970696311,0.041714807646630714,-0.01376728469957944,-0.05922995301349665,0.014974248116861544,-0.00010608868114692083,-0.006621553783073497,0.05534596150923443,-0.03474823291336149,-0.03487353896584289,-0.018487470100373327,-0.05199208128026778,-0.05121014310880678,-0.013593078441722972,-0.13476293176174903,-0.00979473274179099,-0.044373763890711126,-0.08486946132938622
2020-10-01,-0.037369824287432185,-0.07337121786504153,-0.06001215119927272,-0.03575408533520552,0.004620054280709551,-0.03157248892362763,0.10269508528556281,0.1030279544426409,0.007380381574568551,-0.09549891131606025,-0.0485771025822852,-0.08171724750346454,0.05388102293279773,-0.03139665980205841,-0.0418853626440473,-0.0712262438060065,-0.08835101282419056,-0.0037005573693723592,-0.0886009807598781,0.01260589795032585,-0.1464431951905375,-0.03534537656002312,-0.08690002628082405,0.07197603032189104,-0.059841596249014084,0.0020653430305335174,0.03513550922170139,-0.14484336090896666,-0.05154675693090316,-0.23430837737365795,0.015333340416471719,-0.028975724194117425,0.01775551564645217,0.13996875474127468,-0.09626147834188747,0.2134861969696642,0.012104293790001108,-0.07023280308153512,-0.021826808507357742,-0.0005607772669566913,-0.09816494514525631,-0.07011736937115476,0.12154503615152379,0.025696385292518942,-0.05532149400606756,0.08586977924656503,-0.05492278771235748,0.0032402270760565344,0.016351146081840406,-0.05516408058562228,-0.06016044889848349,-0.05309269797359384,-0.04636040677451414,0.0011726610333449017,-0.04526181286217035,0.04944842874816113,0.02257704779162073,-0.08733387988766561,-0.025362301134443488,-0.08467158504952121,0.019609535894616226,0.1003304637544109,-0.06315256991790197,-0.2247532250075196,-0.023288289182878508,0.031089731117013963,0.08066450396648572,0.09188870536915084,0.02136885409809186,-0.032866737112147826,-0.030603839820561807,-0.038179408581074714,0.053796422493728624,-0.08112872809333715,-0.04125093015176584,0.11549219910419817,-0.13811414331232508,-0.11168758078599494,-0.07987646575975793,0.02881052994836608,-0.11142832123409441,0.11136173496344015,0.15675424319107778,-0.029345534226670855,0.021157216511743737,0.025684038005183707,-0.06985916664622716,-0.06234113893994542,-0.03511267578137711,0.05407339344351314,-0.011167031792876037,-0.07028023217610335,-0.05299590745712868,-0.013131153549584829,-0.05233839132821316,0.0690297747926436
2020-11-01,0.05729259222514527,0.06921165778921057,0.09360652712658979,0.043439868865324804,0.05267769333929362,0.14858564790457374,0.08556973516702016,0.08619937697052671,0.09759775796753978,0.4627358021475634,0.03144579450906826,0.23070796301451169,0.1930123948884026,0.08207666729397878,0.2132884292349897,0.16374703350338593,0.07016326255635197,0.39253753337977715,0.20938183525374643,0.12323435930854942,0.023508689761488677,0.12063433658993095,0.19539567547551662,0.2731427874805612,0.08840017059430427,0.23625348618817088,0.32325777258604593,0.09191500300572342,0.2502003077610242,0.09306008510678176,0.17337350873169854,-0.050647524441404634,0.2778682575791229,0.10078492157215857,0.32881229900147346,0.5426760655693781,0.12718504597088742,0.08151372796781531,0.21184341871114754,0.06378003998279347,0.237726124935282,0.04333612409532672,0.27946121953873004,0.06336289778864757,0.15037871111644519,0.17243943247527094,0.12955012923077924,0.36595623653723863,0.14073988953124816,0.23581083597866082,0.151382168928065,0.013376079377575678,1.2638209979207158,0.019676814799498787,0.10722213813757686,0.046121749816420365,0.2789301997332345,0.2624164520874497,0.13815591448695108,0.05542263730869612,0.18973430828753624,-0.056043573328579344,0.11651719547334327,0.0003129298069890485,0.06981724019536362,0.14110328502587355,0.0851184102412399,0.5907317773876168,0.07682252281959667,0.0797754004932989,0.15951013596661223,0.11428872758061948,0.06823581152142921,0.06609356159496915,0.15027193667309868,0.029581268123793247,0.5392913649588442,0.09002752803245517,0.2511902215632673,0.09395092086386558,-0.04720914352958838,0.26743399325948514,0.1458748435692856,0.10558394311705155,-0.03812662585421511,0.06435571391338524,0.11068765969666305,0.16518200774817915,0.1473296500920811,0.17445991434310293,0.2094773940752075,0.3295454620415472,0.10040991768073915,0.2575392656519966,0.1166274304588284,0.13263532288663304
